label,red_mean,red_min,red_max,green_mean,green_min,green_max,blue_mean,blue_min,blue_max
cloudy,157.948,146,168,151.76,143,161,142.658,135,151
cloudy,144.355,138,151,136.722,132,144,124.36,119,132
cloudy,181.335,154,226,163.983,139,215,148.235,127,199
cloudy,153.427,126,213,140.412,115,203,127.439,104,188
cloudy,133.167,127,140,122.607,118,128,113.163,108,118
cloudy,214.669,140,247,204.487,130,238,190.674,120,226
cloudy,214.657,155,241,203.931,142,234,189.203,126,220
cloudy,195.831,126,227,181.555,114,216,161.336,97,197
cloudy,144.262,136,154,135.493,128,145,125.78,119,135
cloudy,201.482,118,252,191.1,107,240,177.455,95,238
cloudy,171.455,152,188,158.724,141,173,143.731,128,157
cloudy,170.12,159,179,161.277,152,170,149.194,141,157
cloudy,190.174,84,233,176.665,83,214,162.488,76,211
cloudy,144.417,137,151,136.629,130,144,128.004,122,135
cloudy,146.128,133,161,136.423,122,150,123.362,109,138
cloudy,170.046,126,231,155.642,116,207,140.704,107,197
cloudy,139.292,123,169,126.892,113,155,116.563,103,142
cloudy,142.011,136,148,134.35,130,139,122.2,118,127
cloudy,169.115,141,219,163.286,140,212,154.398,132,202
cloudy,142.255,137,149,133.599,129,139,124.28,119,130
cloudy,145.603,138,154,138.428,133,145,126.656,121,133
cloudy,127.948,119,137,117.134,112,125,108.131,103,115
cloudy,151.712,143,161,136.939,129,146,124.124,116,132
cloudy,157.904,150,167,148.694,143,156,136.02,131,142
cloudy,208.845,189,238,203.251,185,234,193.157,175,226
cloudy,153.295,136,235,146.741,133,228,137.864,125,216
cloudy,136.185,131,142,115.413,111,121,100.66,96,108
cloudy,157.11,152,163,151.253,147,156,142.741,139,148
cloudy,143.79,96,191,126.421,91,180,114.11,83,167
cloudy,125.981,118,190,115.971,109,172,109.364,103,158
cloudy,161.345,140,167,139.325,120,143,118.367,107,123
cloudy,165.605,103,209,155.256,99,199,143.06,91,186
cloudy,108.788,72,148,102.42,75,133,92.214,70,119
cloudy,197.011,143,224,179.162,125,203,161.244,107,201
cloudy,175.948,140,181,150.411,125,154,128.108,108,132
cloudy,170.51,137,188,161.337,129,179,146.902,115,165
cloudy,160.143,99,212,150.207,95,204,136.843,84,190
cloudy,164.108,152,178,154.398,145,168,144.524,136,157
cloudy,144.124,135,152,138.958,133,146,131.401,126,138
cloudy,186.23,160,224,179.113,154,218,169.067,144,207
cloudy,159.215,153,165,149.359,145,154,138.862,134,144
cloudy,160.685,150,170,151.119,143,159,139.753,132,147
cloudy,165.249,160,172,155.876,150,161,145.271,140,152
cloudy,126.913,122,131,119.801,115,123,111.464,105,115
cloudy,170.648,156,200,158.629,147,188,144.225,133,172
cloudy,191.388,188,195,180.158,177,183,167.796,163,171
cloudy,131.128,118,147,120.905,111,134,111.971,103,125
cloudy,149.637,140,175,140.772,132,166,131.604,123,157
cloudy,136.893,131,144,128.914,124,134,116.87,112,122
cloudy,144.73,135,154,134.853,126,143,120.614,110,129
cloudy,164.813,156,174,154.717,149,162,141.916,137,149
cloudy,138.108,133,146,117.251,113,123,103.426,98,109
cloudy,155.303,146,163,145.972,137,153,136.079,128,145
cloudy,206.137,114,243,196.343,108,237,181.74,100,223
cloudy,189.067,172,201,181.282,163,193,170.838,152,184
cloudy,174.88,92,249,167.244,91,235,155.851,83,238
cloudy,149.055,140,159,141.296,134,148,129.489,123,136
cloudy,120.988,94,157,111.764,90,147,103.135,84,134
cloudy,163.742,102,229,148.346,93,208,130.639,84,195
cloudy,182.597,127,227,167.451,117,205,150.819,107,191
cloudy,133.317,100,164,124.029,97,152,113.087,91,139
cloudy,149.798,145,157,142.376,138,148,129.94,125,135
cloudy,140.148,133,152,132.577,127,145,120.852,115,132
cloudy,145.597,139,153,130.018,124,136,119.189,113,125
cloudy,87.999,79,95,82.93,79,86,81.597,79,85
cloudy,165.887,121,198,153.607,110,187,136.606,98,171
cloudy,164.622,155,176,159.425,152,168,151.902,145,161
cloudy,169.134,156,184,162.117,148,176,153.714,139,167
cloudy,166.413,142,210,145.409,124,194,122.188,105,173
cloudy,136.595,88,170,123.851,83,156,108.762,73,139
cloudy,141.585,135,182,134.754,130,175,127.119,122,166
cloudy,160.844,108,205,145.031,98,179,129.808,89,159
cloudy,144.174,140,149,127.697,124,131,111.742,108,116
cloudy,140.191,132,148,117.641,113,123,102.589,98,108
cloudy,170.643,163,183,162.951,156,174,153.742,147,165
cloudy,222.394,197,236,217.966,192,229,209.576,183,223
cloudy,161.713,122,186,149.014,110,173,132.38,96,156
cloudy,149.398,135,160,133.601,121,145,121.012,112,131
cloudy,160.379,116,187,146.68,104,175,135.798,96,163
cloudy,132.477,128,137,125.955,123,128,118.035,114,122
cloudy,162.391,135,189,150.557,126,176,138.805,115,163
cloudy,139.588,134,147,118.541,114,123,104.732,100,111
cloudy,184.851,177,192,178.2,171,184,168.473,162,175
cloudy,168.073,158,178,161.474,154,171,152.081,145,162
cloudy,160.313,152,172,151.721,146,161,139.8,133,148
cloudy,195.431,90,249,183.88,83,234,169.705,76,232
cloudy,130.846,123,139,121.077,115,128,111.947,106,118
cloudy,204.038,190,226,197.945,185,222,187.66,175,212
cloudy,137.606,131,145,116.689,112,122,102.673,98,108
cloudy,157.845,143,166,135.191,122,142,118.13,107,125
cloudy,176.307,170,192,169.648,163,184,160.438,154,172
cloudy,196.652,186,206,191.06,181,200,181.839,172,191
cloudy,153.993,146,161,148.462,143,154,140.499,135,146
cloudy,156.423,148,165,147.266,140,154,134.675,129,142
cloudy,130.188,95,179,120.202,93,167,110.378,87,152
cloudy,153.52,98,196,142.624,94,185,130.19,90,170
cloudy,122.37,62,160,115.575,67,150,110.101,67,143
cloudy,162.177,122,194,149.618,108,182,137.188,97,171
cloudy,81.779,74,88,79.132,76,82,78.063,75,81
cloudy,141.485,85,202,127.581,82,188,115.966,77,173
cloudy,191.066,187,194,179.962,177,183,167.03,163,170
cloudy,158.568,148,172,148.974,140,162,138.949,129,152
cloudy,161.931,156,168,147.874,143,153,134.851,129,141
cloudy,154.776,148,162,143.38,138,149,129.849,124,135
cloudy,151.007,142,162,145.227,138,158,137.134,132,146
cloudy,153.984,109,189,143.268,103,180,130.63,97,166
cloudy,140.616,134,154,118.114,113,133,103.655,98,116
cloudy,171.372,165,177,148.349,144,154,130.244,125,136
cloudy,159.94,153,167,136.415,132,145,118.164,113,127
cloudy,177.396,119,205,162.756,104,193,148.735,95,178
cloudy,137.03,129,144,128.151,120,134,119.495,112,126
cloudy,160.537,152,171,155.214,148,163,147.603,140,155
cloudy,155.873,149,163,146.487,140,152,136.543,130,143
cloudy,137.949,132,143,116.104,113,119,98.782,96,102
cloudy,222.856,211,230,219.684,207,226,211.114,199,219
cloudy,161.697,149,173,152.592,142,164,142.05,131,154
cloudy,136.919,127,146,127.029,117,137,117.945,109,127
cloudy,152.555,104,198,141.938,96,190,132.089,90,180
cloudy,165.467,158,173,152.113,144,159,139.923,132,148
cloudy,174.31,167,181,167.997,162,172,158.273,152,163
cloudy,166.454,148,184,156.903,140,173,144.795,128,162
cloudy,151.673,143,160,137.766,129,146,125.776,118,135
cloudy,189.724,185,195,181.182,176,186,170.032,164,176
cloudy,146.91,133,166,137.825,122,157,127.858,114,148
cloudy,167.08,160,173,160.666,156,166,151.196,146,156
cloudy,145.742,140,151,138.317,135,142,126.501,122,131
cloudy,110.675,92,133,95.843,86,117,87.691,80,106
cloudy,121.697,116,130,106.115,103,112,96.5,93,102
cloudy,149.699,140,164,138.091,129,150,121.385,114,132
cloudy,151.443,144,161,143.25,136,151,133.676,127,142
cloudy,150.191,135,184,145.419,131,179,140.09,126,173
cloudy,169.991,163,177,160.499,153,166,147.634,141,154
cloudy,175.979,166,185,169.714,163,177,161.779,155,169
cloudy,214.806,203,221,208.324,195,216,196.288,183,205
cloudy,143.445,138,150,121.618,116,128,108.823,104,115
cloudy,148.811,130,217,139.201,119,211,129.001,111,200
cloudy,133.566,65,175,126.374,71,169,118.167,69,159
cloudy,165.253,153,180,151.052,139,166,139.869,129,155
cloudy,171.83,164,188,161.666,156,182,148.929,144,169
cloudy,135.748,128,143,116.151,110,121,105.639,100,111
cloudy,149.267,117,165,128.344,103,144,113.496,94,130
cloudy,174.468,169,180,168.238,164,173,158.593,154,164
cloudy,183.932,161,198,171.034,148,184,155.634,135,169
cloudy,129.276,122,137,121.018,116,127,109.337,104,115
cloudy,150.663,74,209,141.18,80,202,127.212,72,187
cloudy,160.557,155,167,146.514,140,153,135.623,130,141
cloudy,170.473,166,175,149.158,145,153,126.405,122,130
cloudy,178.144,157,193,167.967,147,183,154.458,134,169
cloudy,154.219,146,162,148.383,143,155,140.536,135,146
cloudy,163.111,69,227,155.515,71,224,147.819,71,216
cloudy,169.972,160,177,158.681,149,165,143.635,134,151
cloudy,186.245,179,191,177.406,172,182,164.811,159,169
cloudy,136.771,89,176,128.301,89,169,118.707,84,159
cloudy,153.36,98,206,143.72,97,196,129.687,90,181
cloudy,160.745,84,195,152.957,83,187,144.324,79,179
cloudy,134.272,121,147,125.673,113,138,117.458,106,130
cloudy,154.178,146,170,144.117,137,158,131.304,125,143
cloudy,162.478,141,178,140.613,122,156,118.801,105,135
cloudy,151.919,138,203,143.206,131,194,133.323,121,182
cloudy,166.166,160,174,152.588,148,159,140.433,134,147
cloudy,162.583,155,171,152.942,148,160,139.78,135,147
cloudy,166.845,157,193,157.559,150,186,147.67,140,176
cloudy,152.836,146,159,143.685,138,149,133.583,128,139
cloudy,148.01,131,168,131.349,117,153,118.424,106,140
cloudy,146.06,115,151,129.402,106,133,112.194,97,116
cloudy,105.041,74,135,100.377,80,126,91.269,73,114
cloudy,124.642,63,180,117.461,70,170,109.395,68,159
cloudy,167.926,153,192,150.335,136,175,130.65,119,155
cloudy,145.529,139,152,137.054,131,143,127.618,121,134
cloudy,157.902,120,210,146.418,109,204,135.127,101,193
cloudy,132.28,125,158,129.201,124,147,124.517,119,138
cloudy,161.092,155,169,147.44,141,156,135.154,128,144
cloudy,234.621,195,250,226.113,186,244,212.192,172,234
cloudy,165.189,156,176,156.967,149,167,145.374,138,155
cloudy,207.461,195,219,196.142,183,207,182.712,170,195
cloudy,148.455,141,156,135.035,127,143,123.787,116,130
cloudy,149.378,146,153,133.641,130,137,115.622,112,119
cloudy,212.474,107,255,205.914,101,251,197.121,93,250
cloudy,159.866,153,165,136.843,132,140,119.688,116,124
cloudy,190.146,170,204,180.093,160,193,166.252,146,180
cloudy,124.825,98,149,111.991,90,134,102.823,83,124
cloudy,185.314,173,195,180.163,169,189,172.227,162,180
cloudy,146.098,140,156,132.684,126,141,121.75,115,129
cloudy,155.624,147,163,146.477,139,153,136.515,129,144
cloudy,158.467,151,166,149.491,144,156,139.853,134,147
cloudy,192.768,179,204,182.66,170,195,168.855,155,182
cloudy,165.808,158,174,156.171,150,162,142.849,137,149
cloudy,147.869,141,156,141.041,136,148,130.794,126,137
cloudy,174.731,110,240,167.107,109,239,156.656,104,230
cloudy,143.483,79,179,133.975,79,169,125.142,76,160
cloudy,133.907,63,199,123.569,68,186,113.718,68,173
cloudy,160.96,151,172,147.398,138,159,135.036,126,147
cloudy,130.421,90,186,120.318,89,173,108.69,83,157
cloudy,214.208,144,248,206.397,134,244,191.386,122,232
cloudy,180.748,150,209,165.237,133,196,151.43,121,182
cloudy,235.871,165,240,214.2,153,218,207.205,136,211
cloudy,158.17,123,219,144.199,111,207,130.301,102,191
cloudy,173.956,90,241,162.537,87,234,147.8,84,219
cloudy,146.947,142,151,131.045,127,135,115.764,111,121
cloudy,154.388,146,162,145.791,139,152,135.86,129,146
cloudy,85.687,55,164,84.834,61,157,82.101,62,149
cloudy,137.128,131,145,129.031,124,136,117.426,112,124
cloudy,185.777,178,192,179.194,173,186,169.497,162,177
cloudy,72.056,64,80,74.839,72,78,75.661,73,79
cloudy,138.297,130,146,128.946,120,136,119.6,112,127
cloudy,154.587,147,162,139.979,131,148,126.689,117,133
cloudy,139.98,135,145,118.42,115,122,101.492,98,106
cloudy,139.574,134,145,131.208,127,136,118.443,114,123
cloudy,159.439,146,174,145.247,132,160,132.512,120,147
cloudy,130.171,117,142,121.503,110,133,108.911,98,120
cloudy,118.816,86,159,110.827,88,148,102.526,84,134
cloudy,132.084,125,139,121.458,115,128,112.529,106,120
cloudy,137.168,128,147,132.716,126,139,126.137,119,132
cloudy,112.923,71,140,105.432,76,129,95.33,70,117
cloudy,162.888,157,170,149.231,144,155,136.865,131,143
cloudy,141.527,133,148,132.492,125,139,123.784,116,130
cloudy,209.425,189,231,204.616,186,227,195.217,177,219
cloudy,159.481,150,167,145.862,136,152,133.454,126,140
cloudy,133.374,125,148,124.702,118,136,116.266,109,126
cloudy,164.973,159,172,155.794,150,162,145.382,138,152
cloudy,123.039,91,146,113.958,88,136,102.679,80,123
cloudy,164.93,157,171,159.204,155,164,151.253,147,157
cloudy,145.534,139,153,132.116,126,139,121.221,115,128
cloudy,156.172,109,188,148.975,104,182,140.257,98,174
cloudy,132.598,112,177,122.415,104,163,113.151,98,147
cloudy,152.055,131,176,134.565,114,161,119.592,101,146
cloudy,164.565,153,174,155.778,146,164,143.549,134,152
cloudy,134.726,129,142,126.275,121,133,119.139,113,126
cloudy,179.81,157,210,171.499,147,204,161.332,137,194
cloudy,125.384,77,164,115.539,79,153,103.193,71,137
cloudy,197.324,162,228,187.932,152,220,173.618,139,203
cloudy,156.859,149,169,149.136,143,158,138.755,133,148
cloudy,144.76,119,166,133.473,107,157,122.782,97,145
cloudy,146.968,133,157,137.318,125,148,122.83,110,134
cloudy,144.434,139,149,127.47,123,132,114.932,111,119
cloudy,157.217,150,167,143.6,138,153,131.49,125,141
cloudy,154.187,139,168,134.784,120,150,118.824,107,134
cloudy,148.403,140,156,139.202,133,145,129.198,122,135
cloudy,190.947,144,229,173.704,127,209,158.875,111,209
cloudy,178.583,158,185,165.985,150,172,153.136,140,159
cloudy,164.124,156,175,159.229,153,166,151.6,144,159
cloudy,148.589,94,176,133.512,86,160,120.046,77,144
cloudy,143.002,136,158,134.16,128,147,124.697,117,136
cloudy,202.458,134,255,193.498,124,251,179.625,113,247
cloudy,134.318,128,152,126.412,121,141,115.464,111,128
cloudy,79.92,68,223,80.991,75,211,79.465,74,193
cloudy,138.48,70,241,125.783,76,231,112.677,74,215
cloudy,169.702,155,199,163.185,150,192,154.77,141,183
cloudy,137.633,132,144,116.749,113,123,103.704,100,110
cloudy,133.086,103,160,125.506,100,153,118.903,95,145
cloudy,194.747,163,217,184.568,155,208,172.218,142,196
cloudy,132.341,85,159,122.172,83,148,111.087,77,136
cloudy,146.454,121,152,126.841,107,131,107.98,93,114
cloudy,132.211,121,142,108.824,103,121,94.468,90,105
cloudy,129.193,123,134,113.952,111,118,105.506,102,109
cloudy,121.369,110,132,113.126,103,122,105.236,97,113
cloudy,136.632,130,145,128.024,123,134,116.115,111,122
cloudy,174.617,165,186,163.889,155,175,150.295,142,161
cloudy,140.527,135,147,132.968,129,139,122.242,117,128
cloudy,157.177,150,165,143.557,138,151,132.763,127,140
cloudy,182.419,168,193,172.423,158,183,158.391,144,170
cloudy,135.573,103,164,127.734,101,152,117.688,93,140
cloudy,188.077,89,241,176.286,87,225,165.463,82,223
cloudy,131.125,112,149,122.249,105,139,108.892,93,125
cloudy,140.648,134,148,118.823,113,125,105.961,100,113
cloudy,140.272,127,167,129.738,117,158,121.809,110,148
cloudy,177.012,140,195,161.203,122,181,145.436,107,165
cloudy,154.072,145,164,141.886,133,151,129.972,120,139
cloudy,161.912,156,167,141.476,137,146,121.335,116,126
cloudy,154.226,151,158,130.423,128,133,112.725,109,116
cloudy,151.477,142,159,145.844,141,152,137.661,133,143
cloudy,161.928,118,253,149.292,108,248,134.931,100,240
cloudy,125.781,103,147,114.448,94,133,99.583,84,116
cloudy,130.266,81,161,115.959,79,146,104.786,74,133
cloudy,190.582,148,221,175.59,133,209,153.978,113,191
cloudy,138.412,123,151,127.012,113,140,117.457,106,127
cloudy,202.311,93,255,195.133,92,244,182.66,85,246
cloudy,169.772,118,213,162.639,111,211,154.684,106,202
cloudy,168.342,142,195,155.606,129,186,141.42,117,173
cloudy,139.32,134,146,118.84,114,123,107.394,103,112
cloudy,172.193,164,180,162.386,155,169,149.326,143,155
cloudy,173.431,106,225,166.455,104,216,158.195,100,208
cloudy,160.162,147,172,153.688,142,164,143.492,132,154
cloudy,137.902,129,148,134.738,128,143,129.739,123,137
cloudy,192.927,177,209,185.309,168,202,174.659,158,192
cloudy,189.043,131,229,172.052,118,205,154.386,106,193
cloudy,153.729,143,162,144.574,134,151,134.584,124,141
cloudy,125.512,112,131,111.116,101,115,101.438,93,105
cloudy,139.193,134,145,131.932,128,136,121.125,116,127
cloudy,216.851,133,235,197.323,123,213,188.819,111,207
cloudy,81.65,76,88,78.893,76,83,77.874,75,80
cloudy,174.011,164,183,167.26,162,174,158.521,153,165
cloudy,148.841,139,159,143.183,136,151,133.065,126,139
cloudy,174.586,170,178,147.88,145,150,124.616,121,129
cloudy,169.904,162,177,164.53,158,171,157.376,152,163
cloudy,215.59,78,246,205.471,80,234,197.922,75,234
cloudy,142.694,79,182,133.267,81,170,121.059,75,157
cloudy,176.862,134,202,164.673,123,191,148.702,109,176
cloudy,201.401,96,228,185.197,94,206,177.256,87,202
cloudy,131.599,84,176,117.379,79,157,106.623,74,144
cloudy,160.342,155,167,150.779,146,158,140.126,135,147
cloudy,163.82,155,172,157.64,150,165,149.189,141,156
cloudy,163.505,138,206,153.6,127,198,138.646,112,184
cloudy,173.564,168,178,149.348,145,154,129.137,124,134
cloudy,204.248,193,220,198.927,188,216,189.552,179,205
cloudy,149.783,144,156,135.843,130,142,124.063,119,130
cloudy,155.922,123,179,145.513,112,168,135.442,104,158
cloudy,133.174,124,146,123.198,116,134,115.248,109,124
cloudy,175.94,169,185,165.937,160,173,152.733,147,159
cloudy,130.301,123,142,120.426,115,130,110.786,106,119
cloudy,138.873,127,157,129.391,118,144,119.615,109,133
cloudy,168.727,161,177,161.452,156,168,151.819,146,158
cloudy,128.623,119,139,118.528,111,125,108.385,99,115
cloudy,179.92,78,235,165.743,78,213,153.851,73,205
cloudy,133.916,129,141,125.378,121,132,113.631,109,120
cloudy,153.001,143,166,143.721,135,154,131.652,123,141
cloudy,152.063,90,212,141.077,89,201,127.545,84,185
cloudy,161.494,149,173,153.468,143,163,142.018,133,153
cloudy,181.346,150,198,165.768,134,185,150.342,120,170
cloudy,151.242,141,177,146.978,139,172,140.412,133,165
cloudy,177.723,166,182,167.318,158,172,156.011,149,161
cloudy,164.144,135,198,148.406,120,185,133.965,105,170
cloudy,164.554,156,200,157.158,150,192,147.355,140,181
cloudy,181.834,175,188,173.371,169,178,162.804,157,169
cloudy,166.761,153,177,159.158,148,168,148.921,139,157
cloudy,147.315,80,249,142.66,88,239,135.378,87,235
cloudy,152.596,124,206,131.416,107,195,115.224,93,180
cloudy,174.318,120,250,161.189,108,243,148.456,101,231
cloudy,149.246,139,170,137.991,129,155,123.861,116,137
cloudy,172.856,98,240,164.342,100,237,153.523,96,227
cloudy,156.275,145,178,145.797,135,165,131.875,121,149
cloudy,117.643,83,181,108.782,84,166,99.803,80,152
cloudy,146.089,140,157,138.945,134,149,127.694,122,137
cloudy,137.548,131,145,127.467,123,134,118.086,113,124
cloudy,139.352,132,147,131.7,126,138,125.242,120,131
cloudy,171.302,161,184,164.22,155,176,154.608,145,166
cloudy,181.516,173,198,175.363,167,191,167.604,160,183
cloudy,165.601,159,172,158.291,154,163,146.223,142,151
cloudy,172.868,122,220,162.95,114,212,150.059,106,198
